benchmark,mode,il1_miss_rate,dl1_miss_rate,ul2_miss_rate,sim_num_insn,sim_elapsed_time,sim_CPI,vc_lookups,vc_hits,mc_lookups,mc_hits,sb_lookups,sb_hits,sb_prefetches,ul2_d_accesses,ul2_i_accesses
test-fmath,victim_stream,0.0110,0.0468,1.0000,53949,1,,782,54,0,0,728,207,521,1617,592
test-llong,victim_stream,0.0101,0.0518,1.0000,30132,1,,545,21,0,0,524,202,322,1073,305
test-lswlr,victim_stream,0.0270,0.1016,1.0000,9367,1,,486,8,0,0,478,202,276,950,253
test-math,victim_stream,0.0042,0.0353,1.0000,214193,1,,2032,95,0,0,1937,328,1609,4545,907
