mode,benchmark,dl1_bytes,ul2_bytes,sb_lookups,ul2_demand,sb_hit_rate
victim_stream,test-lswlr,8192,4194304,461,1333.0,0.7592
victim_stream,test-math,8192,4194304,729,4027.0,0.5364
miss_stream,test-fmath,2048,8388608,695,3711.0,0.5424
miss_stream,test-llong,2048,8388608,512,1990.0,0.6934
miss_stream,test-lswlr,2048,8388608,474,1627.0,0.7426
miss_stream,test-math,2048,8388608,1915,13506.0,0.2642
victim_stream,test-fmath,512,8388608,1666,6808.0,0.2371
victim_stream,test-llong,512,8388608,637,2062.0,0.5212
victim_stream,test-lswlr,512,8388608,516,1571.0,0.5872
victim_stream,test-math,512,8388608,6748,28427.0,0.1476
victim_stream,test-fmath,512,8388608,1666,6808.0,0.2371
victim_stream,test-llong,512,8388608,637,2062.0,0.5212
victim_stream,test-lswlr,512,8388608,516,1571.0,0.5872
victim_stream,test-math,512,8388608,6748,28427.0,0.1476
miss_stream,test-fmath,8192,16777216,509,2892.0,0.7505
miss_stream,test-llong,8192,16777216,471,2031.0,0.7983
miss_stream,test-lswlr,8192,16777216,461,1821.0,0.8134
miss_stream,test-math,8192,16777216,704,5931.0,0.5909
victim_stream,test-fmath,2048,4194304,668,3583.0,0.5479
victim_stream,test-llong,2048,4194304,511,2014.0,0.6869
victim_stream,test-lswlr,2048,4194304,475,1643.0,0.7389
victim_stream,test-math,2048,4194304,1661,11858.0,0.2757
miss_stream,test-fmath,2048,8388608,654,3455.0,0.5627
miss_stream,test-llong,2048,8388608,507,1958.0,0.6982
miss_stream,test-lswlr,2048,8388608,472,1619.0,0.7436
miss_stream,test-math,2048,8388608,1711,12434.0,0.2548
miss_stream,test-fmath,2048,8388608,654,3455.0,0.5627
miss_stream,test-llong,2048,8388608,507,1958.0,0.6982
miss_stream,test-lswlr,2048,8388608,472,1619.0,0.7436
miss_stream,test-math,2048,8388608,1711,12434.0,0.2548
victim_stream,test-fmath,2048,16777216,704,2161.0,0.294
victim_stream,test-llong,2048,16777216,522,1374.0,0.387
victim_stream,test-lswlr,2048,16777216,477,1203.0,0.4214
victim_stream,test-math,2048,16777216,1804,5272.0,0.158
victim_stream,test-fmath,2048,16777216,704,2161.0,0.294
victim_stream,test-llong,2048,16777216,522,1374.0,0.387
victim_stream,test-lswlr,2048,16777216,477,1203.0,0.4214
victim_stream,test-math,2048,16777216,1804,5272.0,0.158
miss_stream,test-fmath,8192,2097152,507,1676.0,0.5976
miss_stream,test-llong,8192,2097152,471,1191.0,0.6391
miss_stream,test-lswlr,8192,2097152,461,1085.0,0.6529
miss_stream,test-math,8192,2097152,710,2827.0,0.4704
miss_stream,test-fmath,8192,2097152,507,1676.0,0.5976
miss_stream,test-llong,8192,2097152,471,1191.0,0.6391
miss_stream,test-lswlr,8192,2097152,461,1085.0,0.6529
miss_stream,test-math,8192,2097152,710,2827.0,0.4704
miss_stream,test-fmath,32768,8388608,471,1560.0,0.7431
miss_stream,test-llong,32768,8388608,440,1057.0,0.7864
miss_stream,test-lswlr,32768,8388608,435,965.0,0.7954
miss_stream,test-math,32768,8388608,544,2302.0,0.682
victim_stream,test-fmath,32768,16777216,471,1138.0,0.4204
victim_stream,test-llong,32768,16777216,440,789.0,0.45
victim_stream,test-lswlr,32768,16777216,435,725.0,0.4575
victim_stream,test-math,32768,16777216,544,1586.0,0.386
miss_stream,test-fmath,32768,4194304,471,1560.0,0.7431
miss_stream,test-llong,32768,4194304,440,1057.0,0.7864
miss_stream,test-lswlr,32768,4194304,435,965.0,0.7954
miss_stream,test-math,32768,4194304,544,2302.0,0.682
victim_stream,test-fmath,2048,16777216,726,2771.0,0.4477
victim_stream,test-llong,2048,16777216,524,1602.0,0.5859
victim_stream,test-lswlr,2048,16777216,478,1355.0,0.6318
victim_stream,test-math,2048,16777216,1937,8206.0,0.2292
victim_stream,test-fmath,2048,16777216,726,2771.0,0.4477
victim_stream,test-llong,2048,16777216,524,1602.0,0.5859
victim_stream,test-lswlr,2048,16777216,478,1355.0,0.6318
victim_stream,test-math,2048,16777216,1937,8206.0,0.2292
miss_stream,test-fmath,512,16777216,1047,6796.0,0.3945
miss_stream,test-llong,512,16777216,581,2498.0,0.6437
miss_stream,test-lswlr,512,16777216,475,1703.0,0.7411
miss_stream,test-math,512,16777216,2901,23003.0,0.2423
stream,test-fmath,2048,8388608,782,2309.0,0.2698
stream,test-llong,2048,8388608,545,1420.0,0.3706
stream,test-lswlr,2048,8388608,486,1219.0,0.4156
stream,test-math,2048,8388608,2032,5620.0,0.1668
miss_stream,test-fmath,32768,2097152,471,1560.0,0.7431
miss_stream,test-llong,32768,2097152,440,1057.0,0.7864
miss_stream,test-lswlr,32768,2097152,435,965.0,0.7954
miss_stream,test-math,32768,2097152,544,2302.0,0.682
miss_stream,test-fmath,32768,8388608,471,2112.0,0.7983
miss_stream,test-llong,32768,8388608,440,1393.0,0.8455
miss_stream,test-lswlr,32768,8388608,435,1277.0,0.8529
miss_stream,test-math,32768,8388608,544,3254.0,0.7316
miss_stream,test-fmath,8192,4194304,509,2892.0,0.7505
miss_stream,test-llong,8192,4194304,471,2031.0,0.7983
miss_stream,test-lswlr,8192,4194304,461,1821.0,0.8134
miss_stream,test-math,8192,4194304,704,5931.0,0.5909
miss_stream,test-fmath,2048,16777216,606,2351.0,0.5116
miss_stream,test-llong,2048,16777216,492,1490.0,0.6159
miss_stream,test-lswlr,2048,16777216,470,1327.0,0.6404
miss_stream,test-math,2048,16777216,1539,6930.0,0.2372
miss_stream,test-fmath,2048,16777216,606,2351.0,0.5116
miss_stream,test-llong,2048,16777216,492,1490.0,0.6159
miss_stream,test-lswlr,2048,16777216,470,1327.0,0.6404
miss_stream,test-math,2048,16777216,1539,6930.0,0.2372
miss_stream,test-fmath,512,4194304,1290,3798.0,0.1961
miss_stream,test-llong,512,4194304,598,1604.0,0.3629
miss_stream,test-lswlr,512,4194304,482,1281.0,0.417
miss_stream,test-math,512,4194304,4248,12971.0,0.1111
miss_stream,test-fmath,512,16777216,1436,4084.0,0.1783
miss_stream,test-llong,512,16777216,613,1634.0,0.354
miss_stream,test-lswlr,512,16777216,490,1297.0,0.4102
miss_stream,test-math,512,16777216,5311,14845.0,0.1126
miss_stream,test-fmath,512,16777216,1436,4084.0,0.1783
miss_stream,test-llong,512,16777216,613,1634.0,0.354
miss_stream,test-lswlr,512,16777216,490,1297.0,0.4102
miss_stream,test-math,512,16777216,5311,14845.0,0.1126
victim_stream,test-fmath,2048,8388608,668,3583.0,0.5479
victim_stream,test-llong,2048,8388608,511,2014.0,0.6869
victim_stream,test-lswlr,2048,8388608,475,1643.0,0.7389
victim_stream,test-math,2048,8388608,1661,11858.0,0.2757
victim_stream,test-fmath,2048,4194304,726,6335.0,0.5551
victim_stream,test-llong,2048,4194304,524,2990.0,0.7309
victim_stream,test-lswlr,2048,4194304,478,2251.0,0.7908
victim_stream,test-math,2048,4194304,1937,24474.0,0.2824
miss_stream,test-fmath,512,8388608,1599,10724.0,0.2964
miss_stream,test-llong,512,8388608,625,2786.0,0.6112
miss_stream,test-lswlr,512,8388608,500,1887.0,0.708
miss_stream,test-math,512,8388608,6642,49195.0,0.1762
victim_stream,test-fmath,32768,16777216,471,1288.0,0.6306
victim_stream,test-llong,32768,16777216,440,873.0,0.6773
victim_stream,test-lswlr,32768,16777216,435,805.0,0.6828
victim_stream,test-math,32768,16777216,544,1830.0,0.5809
victim_stream,test-fmath,32768,16777216,471,1288.0,0.6306
victim_stream,test-llong,32768,16777216,440,873.0,0.6773
victim_stream,test-lswlr,32768,16777216,435,805.0,0.6828
victim_stream,test-math,32768,16777216,544,1830.0,0.5809
victim_stream,test-fmath,32768,16777216,471,1288.0,0.6306
victim_stream,test-llong,32768,16777216,440,873.0,0.6773
victim_stream,test-lswlr,32768,16777216,435,805.0,0.6828
victim_stream,test-math,32768,16777216,544,1830.0,0.5809
miss_stream,test-fmath,2048,4194304,606,2351.0,0.5116
miss_stream,test-llong,2048,4194304,492,1490.0,0.6159
miss_stream,test-lswlr,2048,4194304,470,1327.0,0.6404
miss_stream,test-math,2048,4194304,1539,6930.0,0.2372
miss_stream,test-fmath,2048,4194304,606,2351.0,0.5116
miss_stream,test-llong,2048,4194304,492,1490.0,0.6159
miss_stream,test-lswlr,2048,4194304,470,1327.0,0.6404
miss_stream,test-math,2048,4194304,1539,6930.0,0.2372
miss_stream,test-fmath,2048,16777216,604,1971.0,0.3344
miss_stream,test-llong,2048,16777216,488,1308.0,0.4119
miss_stream,test-lswlr,2048,16777216,470,1189.0,0.4277
miss_stream,test-math,2048,16777216,1542,4834.0,0.1569
stream,test-fmath,512,16777216,1814,7396.0,0.2183
stream,test-llong,512,16777216,661,2158.0,0.5023
stream,test-lswlr,512,16777216,536,1651.0,0.5653
stream,test-math,512,16777216,7710,32555.0,0.1201
victim_stream,test-fmath,512,2097152,1547,4306.0,0.1655
victim_stream,test-llong,512,2097152,626,1660.0,0.3466
victim_stream,test-lswlr,512,2097152,508,1333.0,0.3957
victim_stream,test-math,512,2097152,6169,16563.0,0.0968
victim_stream,test-fmath,512,2097152,1547,4306.0,0.1655
victim_stream,test-llong,512,2097152,626,1660.0,0.3466
victim_stream,test-lswlr,512,2097152,508,1333.0,0.3957
victim_stream,test-math,512,2097152,6169,16563.0,0.0968
victim_stream,test-fmath,2048,8388608,704,2161.0,0.294
victim_stream,test-llong,2048,8388608,522,1374.0,0.387
victim_stream,test-lswlr,2048,8388608,477,1203.0,0.4214
victim_stream,test-math,2048,8388608,1804,5272.0,0.158
victim_stream,test-fmath,2048,8388608,704,2161.0,0.294
victim_stream,test-llong,2048,8388608,522,1374.0,0.387
victim_stream,test-lswlr,2048,8388608,477,1203.0,0.4214
victim_stream,test-math,2048,8388608,1804,5272.0,0.158
victim_stream,test-fmath,2048,16777216,726,6335.0,0.5551
victim_stream,test-llong,2048,16777216,524,2990.0,0.7309
victim_stream,test-lswlr,2048,16777216,478,2251.0,0.7908
victim_stream,test-math,2048,16777216,1937,24474.0,0.2824
victim_stream,test-fmath,512,4194304,1369,9148.0,0.3221
victim_stream,test-llong,512,4194304,603,2658.0,0.6235
victim_stream,test-lswlr,512,4194304,499,1887.0,0.7074
victim_stream,test-math,512,4194304,5086,39667.0,0.1583
miss_stream,test-fmath,8192,16777216,505,1668.0,0.6
miss_stream,test-llong,8192,16777216,471,1191.0,0.6391
miss_stream,test-lswlr,8192,16777216,461,1085.0,0.6529
miss_stream,test-math,8192,16777216,641,2599.0,0.5023
miss_stream,test-fmath,8192,16777216,505,1668.0,0.6
miss_stream,test-llong,8192,16777216,471,1191.0,0.6391
miss_stream,test-lswlr,8192,16777216,461,1085.0,0.6529
miss_stream,test-math,8192,16777216,641,2599.0,0.5023
miss_stream,test-fmath,512,4194304,1047,6796.0,0.3945
miss_stream,test-llong,512,4194304,581,2498.0,0.6437
miss_stream,test-lswlr,512,4194304,475,1703.0,0.7411
miss_stream,test-math,512,4194304,2901,23003.0,0.2423
miss_stream,test-fmath,8192,16777216,507,2844.0,0.7554
miss_stream,test-llong,8192,16777216,471,2031.0,0.7983
miss_stream,test-lswlr,8192,16777216,461,1821.0,0.8134
miss_stream,test-math,8192,16777216,638,5003.0,0.6395
victim_stream,test-fmath,8192,2097152,543,2364.0,0.6538
victim_stream,test-llong,8192,2097152,481,1535.0,0.7339
victim_stream,test-lswlr,8192,2097152,461,1333.0,0.7592
victim_stream,test-math,8192,2097152,806,4555.0,0.4988
miss_stream,test-fmath,8192,2097152,513,2124.0,0.692
miss_stream,test-llong,8192,2097152,481,1535.0,0.7339
miss_stream,test-lswlr,8192,2097152,461,1333.0,0.7592
miss_stream,test-math,8192,2097152,806,4555.0,0.4988
victim_stream,test-fmath,2048,2097152,668,2587.0,0.4686
victim_stream,test-llong,2048,2097152,511,1566.0,0.593
victim_stream,test-lswlr,2048,2097152,475,1347.0,0.6337
victim_stream,test-math,2048,2097152,1661,7298.0,0.2378
victim_stream,test-fmath,2048,2097152,668,2587.0,0.4686
victim_stream,test-llong,2048,2097152,511,1566.0,0.593
victim_stream,test-lswlr,2048,2097152,475,1347.0,0.6337
victim_stream,test-math,2048,2097152,1661,7298.0,0.2378
stream,test-fmath,32768,2097152,471,1138.0,0.4204
stream,test-llong,32768,2097152,440,789.0,0.45
stream,test-lswlr,32768,2097152,435,725.0,0.4575
stream,test-math,32768,2097152,544,1586.0,0.386
victim_stream,test-fmath,32768,4194304,471,1560.0,0.7431
victim_stream,test-llong,32768,4194304,440,1057.0,0.7864
victim_stream,test-lswlr,32768,4194304,435,965.0,0.7954
victim_stream,test-math,32768,4194304,544,2302.0,0.682
victim_stream,test-fmath,512,2097152,1496,17068.0,0.359
victim_stream,test-llong,512,2097152,616,4170.0,0.6623
victim_stream,test-lswlr,512,2097152,502,2687.0,0.755
victim_stream,test-math,512,2097152,5683,78395.0,0.1974
victim_stream,test-fmath,512,4194304,1375,15900.0,0.3556
victim_stream,test-llong,512,4194304,604,4042.0,0.6689
victim_stream,test-lswlr,512,4194304,500,2655.0,0.758
victim_stream,test-math,512,4194304,5094,71563.0,0.1885
miss_stream,test-fmath,32768,4194304,471,1560.0,0.7431
miss_stream,test-llong,32768,4194304,440,1057.0,0.7864
miss_stream,test-lswlr,32768,4194304,435,965.0,0.7954
miss_stream,test-math,32768,4194304,544,2302.0,0.682
miss_stream,test-fmath,2048,16777216,695,5839.0,0.5799
miss_stream,test-llong,2048,16777216,512,2798.0,0.748
miss_stream,test-lswlr,2048,16777216,474,2187.0,0.7975
miss_stream,test-math,2048,16777216,1915,24122.0,0.2856
victim_stream,test-fmath,512,2097152,1482,6064.0,0.2679
victim_stream,test-llong,512,2097152,617,1982.0,0.5381
victim_stream,test-lswlr,512,2097152,501,1515.0,0.6028
victim_stream,test-math,512,2097152,5684,25011.0,0.1383
victim_stream,test-fmath,512,2097152,1482,6064.0,0.2679
victim_stream,test-llong,512,2097152,617,1982.0,0.5381
victim_stream,test-lswlr,512,2097152,501,1515.0,0.6028
victim_stream,test-math,512,2097152,5684,25011.0,0.1383
miss_stream,test-fmath,8192,4194304,508,1478.0,0.3917
miss_stream,test-llong,8192,4194304,471,1055.0,0.4225
miss_stream,test-lswlr,8192,4194304,461,965.0,0.436
miss_stream,test-math,8192,4194304,714,2315.0,0.3053
miss_stream,test-fmath,8192,2097152,513,2972.0,0.7427
miss_stream,test-llong,8192,2097152,481,2143.0,0.7879
miss_stream,test-lswlr,8192,2097152,461,1821.0,0.8134
miss_stream,test-math,8192,2097152,806,7339.0,0.5335
victim_stream,test-fmath,8192,4194304,542,2364.0,0.6531
victim_stream,test-llong,8192,4194304,476,1511.0,0.7374
victim_stream,test-lswlr,8192,4194304,461,1333.0,0.7592
victim_stream,test-math,8192,4194304,804,4531.0,0.5012
victim_stream,test-fmath,8192,4194304,542,2364.0,0.6531
victim_stream,test-llong,8192,4194304,476,1511.0,0.7374
victim_stream,test-lswlr,8192,4194304,461,1333.0,0.7592
victim_stream,test-math,8192,4194304,804,4531.0,0.5012
miss_stream,test-fmath,512,2097152,1288,8300.0,0.3618
miss_stream,test-llong,512,2097152,602,2610.0,0.6329
miss_stream,test-lswlr,512,2097152,482,1751.0,0.7324
miss_stream,test-math,512,2097152,4228,32291.0,0.2055
miss_stream,test-fmath,32768,2097152,471,2112.0,0.7983
miss_stream,test-llong,32768,2097152,440,1393.0,0.8455
miss_stream,test-lswlr,32768,2097152,435,1277.0,0.8529
miss_stream,test-math,32768,2097152,544,3254.0,0.7316
victim_stream,test-fmath,8192,2097152,543,3452.0,0.7017
victim_stream,test-llong,8192,2097152,481,2143.0,0.7879
victim_stream,test-lswlr,8192,2097152,461,1821.0,0.8134
victim_stream,test-math,8192,2097152,806,7339.0,0.5335
stream,test-fmath,8192,4194304,580,1964.0,0.5241
stream,test-llong,8192,4194304,481,1219.0,0.632
stream,test-lswlr,8192,4194304,461,1085.0,0.6529
stream,test-math,8192,4194304,806,3175.0,0.4256
victim_stream,test-fmath,512,2097152,1533,10116.0,0.3157
victim_stream,test-llong,512,2097152,629,2826.0,0.6057
victim_stream,test-lswlr,512,2097152,507,1951.0,0.6963
victim_stream,test-math,512,2097152,6185,46331.0,0.1732
victim_stream,test-fmath,512,2097152,1533,10116.0,0.3157
victim_stream,test-llong,512,2097152,629,2826.0,0.6057
victim_stream,test-lswlr,512,2097152,507,1951.0,0.6963
victim_stream,test-math,512,2097152,6185,46331.0,0.1732
miss_stream,test-fmath,512,2097152,1023,3316.0,0.2219
miss_stream,test-llong,512,2097152,579,1576.0,0.3661
miss_stream,test-lswlr,512,2097152,475,1265.0,0.4253
miss_stream,test-math,512,2097152,2833,10389.0,0.1228
miss_stream,test-fmath,2048,4194304,604,1971.0,0.3344
miss_stream,test-llong,2048,4194304,488,1308.0,0.4119
miss_stream,test-lswlr,2048,4194304,470,1189.0,0.4277
miss_stream,test-math,2048,4194304,1542,4834.0,0.1569
miss_stream,test-fmath,2048,2097152,695,2647.0,0.4676
miss_stream,test-llong,2048,2097152,512,1554.0,0.5996
miss_stream,test-lswlr,2048,2097152,474,1339.0,0.6371
miss_stream,test-math,2048,2097152,1915,8118.0,0.2319
miss_stream,test-fmath,2048,2097152,695,2647.0,0.4676
miss_stream,test-llong,2048,2097152,512,1554.0,0.5996
miss_stream,test-lswlr,2048,2097152,474,1339.0,0.6371
miss_stream,test-math,2048,2097152,1915,8118.0,0.2319
victim_stream,test-fmath,32768,16777216,471,1288.0,0.6306
victim_stream,test-llong,32768,16777216,440,873.0,0.6773
victim_stream,test-lswlr,32768,16777216,435,805.0,0.6828
victim_stream,test-math,32768,16777216,544,1830.0,0.5809
victim_stream,test-fmath,32768,16777216,471,1288.0,0.6306
victim_stream,test-llong,32768,16777216,440,873.0,0.6773
victim_stream,test-lswlr,32768,16777216,435,805.0,0.6828
victim_stream,test-math,32768,16777216,544,1830.0,0.5809
miss_stream,test-fmath,512,2097152,1036,4456.0,0.3407
miss_stream,test-llong,512,2097152,581,1862.0,0.5611
miss_stream,test-lswlr,512,2097152,475,1411.0,0.6358
miss_stream,test-math,512,2097152,2912,14691.0,0.204
miss_stream,test-fmath,512,2097152,1036,4456.0,0.3407
miss_stream,test-llong,512,2097152,581,1862.0,0.5611
miss_stream,test-lswlr,512,2097152,475,1411.0,0.6358
miss_stream,test-math,512,2097152,2912,14691.0,0.204
victim_stream,test-fmath,2048,4194304,702,5999.0,0.5698
victim_stream,test-llong,2048,4194304,519,2926.0,0.736
victim_stream,test-lswlr,2048,4194304,477,2251.0,0.7904
victim_stream,test-math,2048,4194304,1803,23018.0,0.2795
victim_stream,test-fmath,2048,4194304,702,5999.0,0.5698
victim_stream,test-llong,2048,4194304,519,2926.0,0.736
victim_stream,test-lswlr,2048,4194304,477,2251.0,0.7904
victim_stream,test-math,2048,4194304,1803,23018.0,0.2795
stream,test-fmath,2048,4194304,782,4367.0,0.4885
stream,test-llong,2048,4194304,545,2254.0,0.6514
stream,test-lswlr,2048,4194304,486,1723.0,0.7243
stream,test-math,2048,4194304,2032,14354.0,0.2544
miss_stream,test-fmath,2048,16777216,695,2647.0,0.4676
miss_stream,test-llong,2048,16777216,512,1554.0,0.5996
miss_stream,test-lswlr,2048,16777216,474,1339.0,0.6371
miss_stream,test-math,2048,16777216,1915,8118.0,0.2319
miss_stream,test-fmath,2048,16777216,695,2647.0,0.4676
miss_stream,test-llong,2048,16777216,512,1554.0,0.5996
miss_stream,test-lswlr,2048,16777216,474,1339.0,0.6371
miss_stream,test-math,2048,16777216,1915,8118.0,0.2319
miss_stream,test-fmath,2048,4194304,567,2211.0,0.5397
miss_stream,test-llong,2048,4194304,484,1462.0,0.624
miss_stream,test-lswlr,2048,4194304,466,1311.0,0.6459
miss_stream,test-math,2048,4194304,1443,6554.0,0.2516
miss_stream,test-fmath,2048,4194304,567,2211.0,0.5397
miss_stream,test-llong,2048,4194304,484,1462.0,0.624
miss_stream,test-lswlr,2048,4194304,466,1311.0,0.6459
miss_stream,test-math,2048,4194304,1443,6554.0,0.2516
miss_stream,test-fmath,2048,2097152,654,2519.0,0.4832
miss_stream,test-llong,2048,2097152,507,1538.0,0.6036
miss_stream,test-lswlr,2048,2097152,472,1335.0,0.6377
miss_stream,test-math,2048,2097152,1711,7582.0,0.2186
miss_stream,test-fmath,2048,2097152,654,2519.0,0.4832
miss_stream,test-llong,2048,2097152,507,1538.0,0.6036
miss_stream,test-lswlr,2048,2097152,472,1335.0,0.6377
miss_stream,test-math,2048,2097152,1711,7582.0,0.2186
miss_stream,test-fmath,2048,2097152,654,2519.0,0.4832
miss_stream,test-llong,2048,2097152,507,1538.0,0.6036
miss_stream,test-lswlr,2048,2097152,472,1335.0,0.6377
miss_stream,test-math,2048,2097152,1711,7582.0,0.2186
victim_stream,test-fmath,32768,4194304,471,1138.0,0.4204
victim_stream,test-llong,32768,4194304,440,789.0,0.45
victim_stream,test-lswlr,32768,4194304,435,725.0,0.4575
victim_stream,test-math,32768,4194304,544,1586.0,0.386
miss_stream,test-fmath,32768,2097152,471,1138.0,0.4204
miss_stream,test-llong,32768,2097152,440,789.0,0.45
miss_stream,test-lswlr,32768,2097152,435,725.0,0.4575
miss_stream,test-math,32768,2097152,544,1586.0,0.386
miss_stream,test-fmath,8192,8388608,510,2108.0,0.6941
miss_stream,test-llong,8192,8388608,476,1511.0,0.7374
miss_stream,test-lswlr,8192,8388608,461,1333.0,0.7592
miss_stream,test-math,8192,8388608,804,4531.0,0.5012
miss_stream,test-fmath,8192,8388608,510,2108.0,0.6941
miss_stream,test-llong,8192,8388608,476,1511.0,0.7374
miss_stream,test-lswlr,8192,8388608,461,1333.0,0.7592
miss_stream,test-math,8192,8388608,804,4531.0,0.5012
miss_stream,test-fmath,2048,8388608,604,1971.0,0.3344
miss_stream,test-llong,2048,8388608,488,1308.0,0.4119
miss_stream,test-lswlr,2048,8388608,470,1189.0,0.4277
