benchmark,mode,il1_miss_rate,dl1_miss_rate,ul2_miss_rate,sim_num_insn,sim_elapsed_time,sim_CPI,vc_lookups,vc_hits,mc_lookups,mc_hits,sb_lookups,sb_hits,sb_prefetches,ul2_d_accesses,ul2_i_accesses
test-fmath,victim_stream,0.0110,0.0468,1.0000,53949,1,,782,80,0,0,702,400,4530,5407,592
test-llong,victim_stream,0.0101,0.0518,1.0000,30132,1,,545,26,0,0,519,382,2055,2621,305
test-lswlr,victim_stream,0.0270,0.1016,1.0000,9367,1,,486,9,0,0,477,377,1500,1998,253
test-math,victim_stream,0.0042,0.0353,1.0000,214193,1,,2032,229,0,0,1803,504,19485,22111,907
test-fmath,victim_stream,0.0110,0.0468,1.0000,53949,1,,782,80,0,0,702,400,4530,5407,592
test-llong,victim_stream,0.0101,0.0518,1.0000,30132,1,,545,26,0,0,519,382,2055,2621,305
test-lswlr,victim_stream,0.0270,0.1016,1.0000,9367,1,,486,9,0,0,477,377,1500,1998,253
test-math,victim_stream,0.0042,0.0353,1.0000,214193,1,,2032,229,0,0,1803,504,19485,22111,907
